Input File Name,Date Created,Time Range [min],,m/z Range,,Noise Limit[cts],alpha,SOM,SOM x size,SOM y size,,
GrobMix_MegaLAP_GC,250216_195247,2.0918,15,50,200,NaN,0.65,Talanta256SOM.h5,256,256,nan,nan
RT(ms),RT(min),TIC(cts),Rt(BMUs),Difference,x,y,H,S,L,R,G,B
134167,2.23611666666667,42727,2.23611666666667,0.909035427210636,74,5,0.56614348403048,0.741707364962561,0.996789367439667,0.994408017623479,0.997280587973399,0.999170717255855
134446,2.24076666666667,42370,2.24076666666667,0.907383519991159,75,6,0.565534897616401,0.734467630435124,0.996836830186462,0.994513584348848,0.997333031886806,0.999160076024075
134726,2.24543333333333,43100,2.24543333333333,1.01798999026765,72,6,0.568778635084394,0.74121877004337,0.996739776210971,0.994323237144001,0.997161840174089,0.999156315277941
135005,2.25008333333333,42472,2.25008333333333,0.835651763498299,75,6,0.565534897616401,0.734467630435124,0.996823269525833,0.994490063821941,0.997321598466655,0.999156475229726
135284,2.25473333333333,42544,2.25473333333333,0.812257229494556,75,6,0.565534897616401,0.734467630435124,0.996813697234995,0.994473460993333,0.997313527766711,0.999153933476657
135564,2.2594,41633,2.2594,0.905244944484133,74,6,0.566622732507295,0.736683905039966,0.996934809655248,0.994676733262385,0.997387615414078,0.999192886048111
135843,2.26405,42444,2.26405,1.0433725637586,72,6,0.568778635084394,0.74121877004337,0.996826992070015,0.994475099034813,0.997237765191309,0.999178885105216
136122,2.2687,42794,2.2687,0.897045170752468,73,6,0.567703991482071,0.738934388774904,0.996780459729716,0.994401430707958,0.997226651623978,0.999159488751475
136402,2.27336666666667,42365,2.27336666666667,0.936359022035751,73,6,0.567703991482071,0.738934388774904,0.996837494922174,0.994500611165493,0.997275782383372,0.999174378678855
136681,2.27801666666667,43442,2.27801666666667,1.06978136876439,72,6,0.568778635084394,0.74121877004337,0.996694305337748,0.994244062406054,0.997122255895836,0.999144548269441
136960,2.28266666666667,42988,2.28266666666667,1.05618284325313,71,6,0.569846626751886,0.743536736413426,0.996754667014383,0.994341642717683,0.997145192022345,0.999167691311084
137239,2.28731666666667,43572,2.28731666666667,0.949623503113481,73,6,0.567703991482071,0.738934388774904,0.996677020794694,0.99422155718671,0.997137548156284,0.999132484402679
137519,2.29198333333333,43138,2.29198333333333,0.869812661924463,74,5,0.56614348403048,0.741707364962561,0.996734723946883,0.994312844649651,0.997234304828673,0.999156603244116
137798,2.29663333333333,39990,2.29663333333333,0.97773263620919,73,6,0.567703991482071,0.738934388774904,0.997153217407802,0.995049631853062,0.997547749300783,0.999256802962543
138077,2.30128333333333,43630,2.30128333333333,0.923295330803734,74,5,0.56614348403048,0.741707364962561,0.996669309177262,0.994198911263624,0.997178898391504,0.9991397070909
138357,2.30595,42641,2.30595,0.818071134164105,75,6,0.565534897616401,0.734467630435124,0.9968008011538,0.99445109315794,0.997302654674414,0.999150509149659
138636,2.3106,41192,2.3106,1.06465786664829,72,6,0.568778635084394,0.74121877004337,0.996993435324631,0.994764913153898,0.997382660937464,0.999221957495364
138915,2.31525,40227,2.31525,0.855866303405525,75,6,0.565534897616401,0.734467630435124,0.997121714045003,0.995007706179922,0.997573226442104,0.999235721910084
139195,2.31991666666667,41614,2.31991666666667,0.881697476457118,74,6,0.566622732507295,0.736683905039966,0.996937335516004,0.994681119884107,0.99738976814163,0.999193551147902
139474,2.32456666666667,40552,2.32456666666667,1.07214644613339,73,5,0.567218897737839,0.743942652500118,0.997078512359625,0.994905093095198,0.997498793456728,0.999251931624052
139753,2.32921666666667,40543,2.32921666666667,0.920235422154753,73,6,0.567703991482071,0.738934388774904,0.997079708727558,0.994921805081112,0.997484428092827,0.999237612374005
